author,content,date,tags,title,url,website-domain
 Il Secolo XIX,"

Il piccolo era seduto nell'ovetto messo sul sedile del passeggero anteriore ed è stato investito dalla deflagrazione Articolo completo »   Commenti »
 Airbag Toscana Pisa

",2020-02-18,"['Airbag', 'Toscana', 'Pisa']",Durante un tamponamento scoppia lairbag: neonato di 2 mesi muore a Pisa,https://www.ilsecoloxix.it/italia-mondo/cronaca/2020/02/17/news/durante-un-tamponamento-scoppia-l-airbag-neonato-di-2-mesi-muore-a-pisa-1.38479926,www.ilsecoloxix.it
 TG1 online,"

Dramma a Pisa. Tampona altre vetture al semaforo e scoppia l'airbag, muore il figlio di due mesi. Il seggiolino era posizionato sul sedile anteriore senza che il dispositivo di sicurezza fosse stato disinserito.
Elena Fusai Articolo completo »   Commenti »
 Airbag Toscana Pisa

",2020-02-18,"['Airbag', 'Toscana', 'Pisa']","Scoppia airbag, muore neonato",http://www.rai.it/dl/RaiTV/programmi/media/ContentItem-d61b44b2-78c6-441e-94b0-19a382bac640-tg1.html,www.rai.it
 Telegranducato di Toscana,"

LIVORNO - Rapina e violenza, arrestato a Livorno. Si è concluso cosi l'intervento dei   Carabinieri del Nucleo Radiomobile  dopo che il 33enne conosciuto per aver compiuto altri reati  ha rubato all'interno di una grande centro commerciale.     C'è... Articolo completo »   Commenti »
 Arresti Toscana Livorno Carabinieri Nucleo Radiomobile

",2020-02-18,"['Arresti', 'Toscana', 'Livorno', 'Carabinieri', 'Nucleo Radiomobile']","Rapina e violenza, un arresto a Livorno",https://www.telegranducato.it/2020/02/18/rapina-e-violenza-un-arresto-a-livorno/,www.telegranducato.it
 La Gazzetta dello Sport,"

Ricatto ""hot"" a Balo: spunta una denuncia per violenza sessualeOltre alla tentata estorsione, ci sarebbe anche una seconda inchiesta nata dalla denuncia dalla ragazza Articolo completo »   Commenti »
 Inchieste-investigazioni-indagini

",2020-02-18,['Inchieste-investigazioni-indagini'],"Ricatto ""hot"" a Balo: spunta una denuncia per violenza sessuale",https://www.gazzetta.it/Calcio/Serie-A/Brescia/18-02-2020/ricatto-hot-balo-spunta-denuncia-violenza-sessuale-3601035814348.shtml,www.gazzetta.it
 Il Messaggero,"

ROMA - Era nell'ovetto, ma l'airbag anteriore non era disattivato. Così è morto domenica a Pisa un neonato di 2 mesi, a seguito di un incidente che ha provocato anche il... Articolo completo »   Commenti »
 Airbag Lazio Roma Toscana Pisa

",2020-02-18,"['Airbag', 'Lazio', 'Roma', 'Toscana', 'Pisa']","Neonato ucciso dall'airbag «Non era disattivato» Bimbi in auto, cosa evitare",https://motori.ilmessaggero.it/sicurezza/neonato_ucciso_dall_airbag_non_era_disattivato_bimbi_in_auto_cosa_evitare-5059172.html,motori.ilmessaggero.it
 Affaritaliani,"

Pisa, un ladro 24enne spaventa la polizia.""Ho il coronavirus, non arrestatemi"" Articolo completo »   Commenti »
 Toscana Pisa Polizia

",2020-02-18,"['Toscana', 'Pisa', 'Polizia']","Pisa, un ladro 24enne spaventa la polizia.""Ho il coronavirus, non arrestatemi""",https://www.affaritaliani.it/cronache/pisa-un-ladro-24enne-spaventa-la-poliziaho-il-coronavirus-non-arrestatemi-653306.html?ref=rss,www.affaritaliani.it
 CronacaQui,"

Grave incidente in mattinata a Torino. Una donna è stata investita da un tram in corso Toscana, ha battuto la testa ed è stata portata via in ambulanza. Sul posto gli operatori della Croce Rossa, gli agenti della polizia municipale e i vigili del... Articolo completo »   Commenti »
 Toscana Torino Piemonte Croce Rossa Polizia Vigili Del Fuoco

",2020-02-18,"['Toscana', 'Torino', 'Piemonte', 'Croce Rossa', 'Polizia', 'Vigili Del Fuoco']","Corso Toscana, donna investita da tram: ha battuto la testa, portata via in ambulanza",https://www.cronacaqui.it/corso-toscana-donna-investita-tram-battuto-la-testa-portata-via-ambulanza/,www.cronacaqui.it
 La Gazzetta del Mezzogiorno,"

FIRENZE, 18 FEB - Il pm Tommaso Coletta ha chiesto alla corte di assise di Firenze condanne fino a 22 anni di reclusione per la morte di Duccio Dini, il 29enne che il 10 giugno 2018 fu ucciso in strada a Firenze mentre era fermo al semaforo rosso... Articolo completo »   Commenti »
 Omicidi Toscana Firenze

",2020-02-18,"['Omicidi', 'Toscana', 'Firenze']","Omicidio Dini,pm,condanne fino a 22 anni",https://www.lagazzettadelmezzogiorno.it/news/italia/1206196/omicidio-dini-pm-condanne-fino-a-22-anni.html,www.lagazzettadelmezzogiorno.it
 Fanpage,"

Michele Arimondi, trentatreenne di Livorno, è morto in vacanza in Messico sotto gli occhi degli amici in seguito a un tragico incidente. L'amo della sua canna da pesca si è impigliato in un cavo dell'alta tensione e la forte scarica elettrica non... Articolo completo »   Commenti »
 Toscana Livorno

",2020-02-18,"['Toscana', 'Livorno']","Dramma in Messico, barista di Livorno di 33 anni muore folgorato mentre pesca con gli amici",https://www.fanpage.it/attualita/dramma-in-messico-barista-di-livorno-di-33-anni-muore-folgorato-mentre-pesca-con-gli-amici/,www.fanpage.it
 L'Arno,"



Due donne, madre e figlia di 49 e 28 anni residenti a San Miniato (Pisa), sono finite in manette per una serie di truffe messe a segno contro persone anziane. I fatti risalgono al 2019, tra marzo e giugno, nella costa livornese. Rosignano, Cecina e... Articolo completo »   Commenti »
 Toscana San Miniato Pisa Truffe Rosignano Marittimo Cecina

",2020-02-18,"['Toscana', 'San Miniato', 'Pisa', 'Truffe', 'Rosignano Marittimo', 'Cecina']",Madre e figlia arrestate: truffavano gli anziani,https://larno.ilgiornale.it/2020/02/18/madre-e-figlia-arrestate-truffavano-gli-anziani/,larno.ilgiornale.it
 KontroKultura,"

È successo ancora: un neonato che viaggiava sul sedile anteriore di un'auto è morto in seguito ad un incidente. La causa del decesso è lo scoppio dell'airbag.
Proprio questi dispositivi di sicurezza sono tra le cause maggiori di lesioni e, spesso,... Articolo completo »   Commenti »
 Toscana Pisa

",2020-02-18,"['Toscana', 'Pisa']","Pisa, neonato muore in un incidente a causa dellairbag",https://www.kontrokultura.it/258026/pisa-neonato-muore-in-un-incidente-a-causa-dellairbag/,www.kontrokultura.it
 Il Fatto Quotidiano,"

""Anche se con dolore, siamo stati sempre presenti. Dall'incidente probatorio, all'udienza preliminare. In tutte le oltre 160 udienze del dibattimento per il primo grado e alle 30 e più per il processo d'appello"". Marco Piagentini, dell'Associazione... Articolo completo »   Commenti »
 Toscana Viareggio Omicidi

",2020-02-18,"['Toscana', 'Viareggio', 'Omicidi']","Strage di Viareggio, Piagentini: Incendio già prescritto, omicidio colposo rischia prescrizione....",https://www.ilfattoquotidiano.it/2020/02/18/strage-di-viareggio-piagentini-incendio-gia-prescritto-omicidio-colposo-rischia-prescrizione-per-cosa-sono-morti-allora-i-miei-figli/5709706/,www.ilfattoquotidiano.it
 Fanpage,"

Un operaio di 36 anni, originario di Durazzano (Benevento), è deceduto dopo tre giorni di agonia in ospedale: sabato sera, mentre stava cenando in un ristorante di Pistoia, dove si era trasferito da qualche tempo per lavoro, è rimasto soffocato da... Articolo completo »   Commenti »
 Durazzano Campania Benevento Toscana Pistoia Lavoro

",2020-02-18,"['Durazzano', 'Campania', 'Benevento', 'Toscana', 'Pistoia', 'Lavoro']","Lutto a Durazzano: soffoca con un boccone di carne, 36enne muore dopo 3 giorni di agonia",https://napoli.fanpage.it/lutto-a-durazzano-soffoca-con-un-boccone-di-carne-36enne-muore-dopo-3-giorni-di-agonia/,napoli.fanpage.it
 La Gazzetta del Mezzogiorno,"

AREZZO, 18 FEB - Dette fuoco alla compagna provocandone la morte. Ora la Cassazione conferma la condanna a 14 anni all'uomo che l'11 settembre 2014 agì così in una baracca di Arezzo, zona via Duccio di Buoninsegna, dove la coppia di origine romena... Articolo completo »   Commenti »
 Femminicidio Cassazione Toscana Arezzo

",2020-02-18,"['Femminicidio', 'Cassazione', 'Toscana', 'Arezzo']","Femminicidio,Cassazione conferma 14 anni",https://www.lagazzettadelmezzogiorno.it/news/italia/1206317/femminicidio-cassazione-conferma-14-anni.html,www.lagazzettadelmezzogiorno.it
 Cronachedi,"

AREZZO - La Cassazione ha confermato la condanna a 14 anni di reclusione per omicidio volontario nei confronti di Gueran Benoni, che appiccò il fuoco alla compagna, che poi sarebbe morta dopo oltre un mese di agonia. La Suprema Corte ha ritenuto... Articolo completo »   Commenti »
 Toscana Arezzo Cassazione Omicidi Corte Suprema

",2020-02-18,"['Toscana', 'Arezzo', 'Cassazione', 'Omicidi', 'Corte Suprema']","Arezzo, dette fuoco alla compagna: la Cassazione conferma la condanna a 14 anni",https://cronachedi.it/2020/02/18/arezzo-dette-fuoco-alla-compagna-la-cassazione-conferma-la-condanna-a-14-anni/,cronachedi.it
 La Gazzetta dello Sport,"

La Raggi annuncia: Bortuzzo cittadino onorario di RomaIl nuotatore rimasto paralizzato dopo un agguato a colpi di pistola insignito dopo una mozione approvata all'unanimità: ""Determinazione e forza d'animo dopo l'aggressione"" Articolo completo »   Commenti »
 Lazio Roma

",2020-02-19,"['Lazio', 'Roma']",La Raggi annuncia: Bortuzzo cittadino onorario di Roma,https://www.gazzetta.it/Nuoto/18-02-2020/cittadinanza-onoraria-roma-conferita-nuotatore-bortuzzo-3601053061682.shtml,www.gazzetta.it
 Secolo d'Italia,"

Condanna a 14 anni confermata dalla Cassazione. La tragedia avvenne l'11 settembre 2014 ad Arezzo, in via Duccio di Boninsegna. Una scena tremenda, che viene ancora ricordata con dolore. Lui, Gueran Benoni, dette fuoco alla compagna, Maria Teri, che... Articolo completo »   Commenti »
 Cassazione Toscana Arezzo

",2020-02-19,"['Cassazione', 'Toscana', 'Arezzo']",Dette fuoco alla compagna che morì dopo lunga agonia: la Cassazione conferma la condanna: 14 anni,https://www.secoloditalia.it/2020/02/dette-fuoco-alla-compagna-che-mori-dopo-lunga-agonia-la-cassazione-conferma-la-condanna-14-anni/,www.secoloditalia.it
 Fanpage,"

Indagati con l'ipotesi di reato di omicidio colposo i genitori del piccolo Brendon, il neonato di due mesi morto domenica sera per le lesioni riportate nell'apertura dell'airbag del lato passeggero per effetto del tamponamento a Pisa. Si tratta di... Articolo completo »   Commenti »
 Toscana Pisa Omicidi

",2020-02-19,"['Toscana', 'Pisa', 'Omicidi']","Pisa, neonato morto dopo lo scoppio dell'airbag: indagati i genitori",https://www.fanpage.it/attualita/pisa-neonato-morto-dopo-lo-scoppio-dellairbag-indagati-i-genitori/,www.fanpage.it
 La Gazzetta dello Sport,"



Svolta anti-pirateria: per la prima volta denunciati anche 223 ""consumatori""La Guardia di Finanza colpisce chi guarda illegalmente i canali a pagamento: i responsabili rischiano 25 mila euro di multa e reclusione fino a otto anni Articolo completo »   Commenti »
 Guardia di Finanza

",2020-02-19,['Guardia di Finanza'],"Svolta anti-pirateria: per la prima volta denunciati anche 223 ""consumatori""",https://www.gazzetta.it/Calcio/Serie-A/19-02-2020/svolta-anti-pirateria-la-prima-volta-denunciati-anche-223-consumatori-3601063988196.shtml,www.gazzetta.it
 Il Messaggero,"

Oltre al dolore estremo per aver visto morire il loro bimbo di 2 mesi, dopo lo scoppio dell'airbag della loro auto causato dopo un tamponamento, ora i genitori del neonato morto a Pisa... Articolo completo »   Commenti »
 Omicidi Toscana Pisa

",2020-02-19,"['Omicidi', 'Toscana', 'Pisa']",Neonato muore per lo scoppio dell'airbag dopo un tamponamento. Indagati i genitori: omicidio colposo,https://www.ilmessaggero.it/italia/neonato_morto_airbag_indagati_genitori_pisa_ultime_notizie-5061292.html,www.ilmessaggero.it
 Il Fatto Quotidiano,"



Una frode fiscale da oltre 55 milioni di euro sull'Iva nel settore carburanti è stata scoperta da un'inchiesta della Guardia di Finanza di Pistoia che ha eseguito un decreto di sequestro preventivo, finalizzato alla confisca, di beni, quote di... Articolo completo »   Commenti »
 Frode Fiscale IVA Fisco Tasse Carburanti Inchieste-investigazioni-indagini Guardia di Finanza Toscana Pistoia Decreti

",2020-02-19,"['Frode Fiscale', 'IVA', 'Fisco', 'Tasse', 'Carburanti', 'Inchieste-investigazioni-indagini', 'Guardia di Finanza', 'Toscana', 'Pistoia', 'Decreti']","Frode sullIva nel commercio dei carburanti, 17 indagati e 55 milioni di euro sequestrati",https://www.ilfattoquotidiano.it/2020/02/19/frode-sulliva-nel-commercio-dei-carburanti-17-indagati-e-55-milioni-di-euro-sequestrati/5710390/,www.ilfattoquotidiano.it
 Telegranducato di Toscana,"

PISA - Indagati i genitori del neonato morto domenica sera in seguito a un tamponamento e allo scoppio dell'air bag dell'auto del padre.  Sono stati indagati per omicidio colposo dalla procura di Pisa. La procura ha precisato che l'iscrizione ""è in... Articolo completo »   Commenti »
 Toscana Pisa Omicidi Giustizia

",2020-02-19,"['Toscana', 'Pisa', 'Omicidi', 'Giustizia']",Indagati i genitori del neonato morto a Pisa,https://www.telegranducato.it/2020/02/19/indagati-i-genitori-del-neonato-morto-a-pisa/,www.telegranducato.it
 RaiNews24,"

Confermando la notizia, riportata stamani dal Tirreno, la procura ha precisato che l'iscrizione ""è in relazione agli accertamenti peritali disposti"": ovvero l'autopsia in programma stamani sul bambino e la perizia sul funzionamento del dispositivo... Articolo completo »   Commenti »
 Toscana Pisa Giustizia

",2020-02-19,"['Toscana', 'Pisa', 'Giustizia']","Pisa. Neonato morto dopo lo scoppio dell'airbag, indagati i genitori",http://www.rainews.it/dl/rainews/articoli/pisa-scoppia-air-bag-muore-neonato-indagati-i-genitori-12132ab0-569a-4777-810b-2294346421a5.html,www.rainews.it
 Fanpage,"

Un cadavere di una donna è stato rinvenuto all'interno di una stanza di un hotel situato in pieno centro storico a Firenze, in via San Zanobi. Sul posto sono intervenuti i carabinieri con la scientifica e il sostituto procuratore Ester Nocera.... Articolo completo »   Commenti »
 Toscana Firenze Omicidi Carabinieri Giustizia

",2020-02-19,"['Toscana', 'Firenze', 'Omicidi', 'Carabinieri', 'Giustizia']","Firenze, donna trovata morta in un albergo del centro: ipotesi omicidio",https://www.fanpage.it/attualita/firenze-donna-trovata-morta-in-un-albergo-del-centro-ipotesi-omicidio/,www.fanpage.it
 Telegranducato di Toscana,"



LIVORNO- Erano solamente in tre ma hanno creato un'estate ""insicura"" alla cittadinanza perpetrando un furto dopo l'altro, 20 in totale e dora sono agli arresti. Nella sala breafing del comando provinciale dell'arma dei carabinieri la conferenza... Articolo completo »   Commenti »
 Arresti Toscana Livorno Carabinieri

",2020-02-19,"['Arresti', 'Toscana', 'Livorno', 'Carabinieri']","Estate insicura, arrestati gli autori di 20 furti",https://www.telegranducato.it/2020/02/19/estate-insicura-arrestati-gli-autori-di-20-furti/,www.telegranducato.it
 Blitz,"

Firenze, trovata 50enne morta in albergo. Si cerca un uomo (foto d'archivio Ansa)
ROMA - Alloggiava in camera con un uomo, al momento irreperibile, la donna, una 50enne, trovata morta stamani in un albergo di via San Zanobi a Firenze. La donna molto... Articolo completo »   Commenti »
 Toscana Firenze

",2020-02-19,"['Toscana', 'Firenze']","Firenze, trovata turista 50enne morta in albergo. Si cerca un uomo",https://www.blitzquotidiano.it/cronaca-italia/firenze-trovata-50enne-morta-3151301/,www.blitzquotidiano.it
 La Gazzetta del Mezzogiorno,"

FIRENZE, 19 FEB - Una donna di 50 anni è stato trovata morta stamani in una camera d'albergo a Firenze dove avrebbe alloggiata con un uomo al momento irreperibile: in corso gli accertamenti dei carabinieri per rintracciarlo. La scoperta è stata... Articolo completo »   Commenti »
 Toscana Firenze Carabinieri

",2020-02-19,"['Toscana', 'Firenze', 'Carabinieri']","Trovata morta in hotel, si cerca un uomo",https://www.lagazzettadelmezzogiorno.it/news/italia/1206459/trovata-morta-in-hotel-si-cerca-un-uomo.html,www.lagazzettadelmezzogiorno.it
 Giustizia News24,"

L'ha ucciso di botte per rabbia. Perché quel bimbo di due anni, suo figlio, «non mi faceva dormire». Aliza Hrustic, 25enne nato a Firenze e di origini croate, è stato rinviato a giudizio per le accuse di omicidio volontario aggravato, tortura... Articolo completo »   Commenti »
 Lombardia Milano Toscana Firenze

",2020-02-19,"['Lombardia', 'Milano', 'Toscana', 'Firenze']","Milano, torturò e uccise il figlio di due anni: 25enne rinviato a giudizio",https://www.giustizianews24.it/2020/02/19/milano-torturo-e-uccise-il-figlio-di-due-anni-25enne-rinviato-a-giudizio/,www.giustizianews24.it
 L'Arno,"

Prima di arrestarlo gli agenti di polizia gli hanno salvato la vita. Uno spacciatore nigeriano di 26 anni martedì mattina se l'è vista brutta a Firenze. Sorpreso mentre stava vendendo una dosa di eroina in via Pier Capponi, il pusher ha pensato di... Articolo completo »   Commenti »
 Polizia Droga Toscana Firenze

",2020-02-19,"['Polizia', 'Droga', 'Toscana', 'Firenze']",Prima di arrestarlo la polizia salva la vita a uno spacciatore,https://larno.ilgiornale.it/2020/02/19/prima-di-arrestarlo-la-polizia-salva-la-vita-a-uno-spacciatore/,larno.ilgiornale.it
