author,content,date,tags,title,url,website-domain
 Vivere Marche,"

PESARO - Un uomo di 75 anni è morto stamattina dopo essere precipitato dal tetto della propria abitazione a Pantano. Articolo completo »   Commenti »
 Marche Pesaro

",2020-02-20,"['Marche', 'Pesaro']","Pesaro: Tragedia a Pantano, 75enne precipita dal tetto di casa",https://www.viveremarche.it/2020/02/21/pesaro-tragedia-a-pantano-75enne-precipita-dal-tetto-di-casa/770011,www.viveremarche.it
 Vivere Marche,"

In carcere ad Ancona un fabrianese di 44 anni, R.E. arrestato per spaccio continuativo di marijuana, hashish e cocaina (già arrestato nei primi anni 2000 per droga), mentre altri 3 fabrianesi di 43, 47 e 49 anni sono stati denunciati per detenzione... Articolo completo »   Commenti »
 Marche Fabriano Droga Carceri Ancona Arresti

",2020-02-20,"['Marche', 'Fabriano', 'Droga', 'Carceri', 'Ancona', 'Arresti']","Fabriano: Spaccio, 44enne finisce in carcere. Tre i denunciati",https://www.viveremarche.it/2020/02/21/fabriano-spaccio-44enne-finisce-in-carcere-tre-i-denunciati/770062,www.viveremarche.it
 Marche Notizie,"

Nell'ambito dell'inchiesta sorta a seguito della morte sul lavoro del 65enne Paolo Guerino, la Procura della Repubblica di Ascoli Piceno sarebbe in procinto di iscrivere due persone al registro degli indagati. L'accusa a loro carico è di omicidio... Articolo completo »   Commenti »
 Lavoro Marche Omicidi Inchieste-investigazioni-indagini Giustizia Ascoli Piceno

",2020-02-20,"['Lavoro', 'Marche', 'Omicidi', 'Inchieste-investigazioni-indagini', 'Giustizia', 'Ascoli Piceno']","Morte sul lavoro a San Benedetto, due gli indagati con laccusa di omicidio colposo",https://www.ascolinotizie.it/33817/morte-sul-lavoro-a-san-benedetto-due-gli-indagati-con-laccusa-di-omicidio-colposo,www.ascolinotizie.it
 CalcioWeb,"

Roma, 20 feb. (Adnkronos) - ""Io voglio un'Italia libera dalla droga e gli spacciatori con le palle incatenati ai piedi e ai lavori forzati"". Così Matteo Salvini, da un comizio a Pesaro. Articolo completo »   Commenti »
 Matteo Salvini Lazio Roma Marche Pesaro

",2020-02-20,"['Matteo Salvini', 'Lazio', 'Roma', 'Marche', 'Pesaro']","Droga: Salvini, voglio spacciatori con palle incatenate ai piedi e lavori forzati",https://www.calcioweb.eu/2020/02/droga-salvini-voglio-spacciatori-con-palle-incatenate-ai-piedi-e-lavori-forzati/10393237/,www.calcioweb.eu
 TM notizie,"

SAN BENEDETTO - Hanno cercato invano di rifugiarsi sul tetto i due latitanti che le Squadre Mobili di Fermo ed Ascoli cercavano dallo scorso 9 febbraio dopo il folle inseguimento terminato in via Marsala, a San Benedetto, con tanto di spari in aria... Articolo completo »   Commenti »
 Marche Sicilia Marsala Arresti Polizia Grottammare Latitanti

",2020-02-20,"['Marche', 'Sicilia', 'Marsala', 'Arresti', 'Polizia', 'Grottammare', 'Latitanti']","San Benedetto: inseguimento e spari in via Marsala, i due fuggitivi arrestati dalla Polizia a...",https://www.tmnotizie.com/san-benedetto-inseguimento-e-spari-in-via-marsala-i-due-fuggitivi-arrestati-dalla-polizia-a-grottammare/,www.tmnotizie.com
 La Repubblica,"

Il leader del Movimento Santori a Pesaro: ""Forse la stagione delle piazze è finita"". Il comizio di Salvini a 500 metri: ""Lavori forzati per gli spacciatori"" Articolo completo »   Commenti »
 Marche Pesaro

",2020-02-20,"['Marche', 'Pesaro']","Sardine, ""l'incontro con Conte? Se ci sarà, sarà molto informale""",https://www.repubblica.it/politica/2020/02/20/news/sardine_l_incontro_con_conte_se_ci_sara_sara_molto_informale_-249105229/?rss,www.repubblica.it
 La Nuova Riviera,"

PESARO - Tragedia questa mattina a Pesaro, dove un uomo di 75 anni è morto dopo essere precipitato al tetto della sua abitazione. E' successo questa mattina intorno alle 9 nel quartiere di Pantano. Sul posto si sono precipitati Vigili del Fuoco,... Articolo completo »   Commenti »
 Marche Pesaro Vigili Del Fuoco Polizia

",2020-02-20,"['Marche', 'Pesaro', 'Vigili Del Fuoco', 'Polizia']","Marche, precipita dal tetto. Muore un uomo di 75 anni",https://www.lanuovariviera.it/category/cronaca/marche-precipita-dal-tetto-muore-un-uomo-di-75-anni/,www.lanuovariviera.it
 Corriere Adriatico,"

SAN BENEDETTO - Ladri in azione nel quartiere di San Filippo Neri. I malviventi, nella notte tra martedì e mercoledì, hanno infatti colpito nello store della Cantina dei Colli Ripani... Articolo completo »   Commenti »


",2020-02-20,[],"I ladri ""astemi"" svuotano la cassa della cantina ma non toccano il vino",https://www.corriereadriatico.it/ascoli_piceno/san_benedetto_ladri_svuotano_cassa_cantina_colli_ripani_non_toccano_vino-5062002.html,www.corriereadriatico.it
 Corriere Adriatico,"

URBINO - Arrestato un extracomunitario residente a Trasanni di Urbino per resistenza, danneggiamento, lesioni personali ed oltraggio alle forze dell'ordine. Il bersaglio sono stati prima... Articolo completo »   Commenti »
 Carabinieri Marche Urbino Arresti

",2020-02-20,"['Carabinieri', 'Marche', 'Urbino', 'Arresti']",Aggredisce la moglie e si scaglia contro i carabinieri: i militari in fila al Pronto soccorso,https://www.corriereadriatico.it/pesaro/urbino_aggressione_violenza_moglie_carabinieri_militari_fila_pronto_soccorso_ultime_notizie-5062061.html,www.corriereadriatico.it
 Corriere Adriatico,"

FABRIANO - Contromano sulla statale SS 76 a Cancelli di Fabriano. Una donna residente in Umbria è stata multata per 2.050 euro. Per lei è scattato anche il fermo amministrativo... Articolo completo »   Commenti »
 Marche Fabriano Umbria Fermo Amministrativo

",2020-02-20,"['Marche', 'Fabriano', 'Umbria', 'Fermo Amministrativo']",Contromano sulla SS 76: poliziotto in borghese scongiura lo schianto. Maxi multa e patente revocata...,https://www.corriereadriatico.it/ancona/fabriano_contromano_ss_76_poliziotto_borghese_scongiura_schianto_ultime_notizie-5061998.html,www.corriereadriatico.it
 Corriere Adriatico,"

MONTE ROBERTO ? Tre donne sono rimaste ferite nell'incidente avvenuto poco prima delle 10 in via Sant?Apollinare, la strada che dalla rotatoria sulla Sp... Articolo completo »   Commenti »
 Cupramontana

",2020-02-20,['Cupramontana'],Scontro tra due auto nella strada che porta a Cupramontana: tre donne ferite,https://www.corriereadriatico.it/ancona/monte_roberto_scontro_due_auto_strada_porta_cupramontana_tre_donne_ferite_ultime_notizie-5063730.html,www.corriereadriatico.it
 Corriere Adriatico,"

PESARO - Tragedia questa mattina a Pesaro, dove un uomo di 75 anni è morto dopo essere precipitato al tetto della sua abitazione.
LEGGI ANCHE:
La compagna lo lascia, ultrasessantenne la... Articolo completo »   Commenti »
 Marche Pesaro

",2020-02-20,"['Marche', 'Pesaro']","Pesaro, precipita dal tetto di casa: muore sul colpo un uomo di 75 anni",https://www.corriereadriatico.it/pesaro/pesaro_precipita_tetto_casa_muore_colpo_uomo_75_anni-5063708.html,www.corriereadriatico.it
 Corriere Adriatico,"

PESARO - Le varianti della truffa sono infinite. Ecco che l'ultima frontiera dei malviventi è quella di fingersi addetti al controllo della raccolta differenziata. I carabinieri hanno... Articolo completo »   Commenti »
 Marche Pesaro Truffe Raccolta Differenziata Carabinieri

",2020-02-21,"['Marche', 'Pesaro', 'Truffe', 'Raccolta Differenziata', 'Carabinieri']","Pesaro, la finta netturbina le controlla i rifiuti, il complice ruba tutti i gioielli dell'anziana",https://www.corriereadriatico.it/pesaro/pesaro_finta_netturbina_controlla_rifiuti_complice_ruba_tutti_gioielli_anziana_ultime_notizie-5064303.html,www.corriereadriatico.it
 Corriere Adriatico,"



SENIGALLIA - La polizia sulle tracce dei baby vandali che hanno innescato cinque roghi e creato altri danneggiamenti. Gli agenti hanno acquisito i filmati di alcune telecamere private che potrebbero... Articolo completo »   Commenti »
 Incendi Marche Senigallia Polizia

",2020-02-21,"['Incendi', 'Marche', 'Senigallia', 'Polizia']","Scia di roghi, caccia ai ragazzini che scherzano con il fuoco",https://www.corriereadriatico.it/ancona/senigallia_scia_roghi_caccia_ragazzini_scherzano_fuoco_ultime_notizie-5064316.html,www.corriereadriatico.it
 Corriere Adriatico,"

FABRIANO -  Duro colpo al mercato della droga di Fabriano. Un uomo è stato arrestato e tre sono stati denunciati. Un traffico di stupefacenti che ha fruttato, nei dieci mesi di indagine,... Articolo completo »   Commenti »
 Droga Arresti Inchieste-investigazioni-indagini Marche Fabriano

",2020-02-21,"['Droga', 'Arresti', 'Inchieste-investigazioni-indagini', 'Marche', 'Fabriano']",In casa un mini bazar della droga: arrestato dopo 10 mesi di indagini,https://www.corriereadriatico.it/ancona/fabriano_casa_mini_bazar_droga_arrestato_10_mesi_indagini_ultime_notizie-5064299.html,www.corriereadriatico.it
 Corriere Adriatico,"

ANCONA «Stavo con lui solo perché mi procurava la cocaina, non era una relazione d'amore. I rapporti sessuali? Sempre dopo aver consumato droga. Ogni volta non vedevo l'ora... Articolo completo »   Commenti »
 Droga Marche Ancona

",2020-02-21,"['Droga', 'Marche', 'Ancona']",«Stavo con lui solo per avere cocaina. Più volte mi sono sentita violentata»,https://www.corriereadriatico.it/ancona/ancona_stavo_solo_avere_cocaina_volte_sentita_violentata_ultime_notizie-5064364.html,www.corriereadriatico.it
 Corriere Adriatico,"



CAMERANo - Incidente questa mattina a Camerano, in tilt il traffico dell'intera zona nell'orario di punta di accesso al lavoro e alle scuole.
LEGGI ANCHE:
Ancona, paziente di 7 anni al... Articolo completo »   Commenti »
 Camerano Scuola Marche Ancona

",2020-02-21,"['Camerano', 'Scuola', 'Marche', 'Ancona']",Sbanda e l'auto si ribalta in mezzo alla strada: traffico in tilt nell'ora di punta,https://www.corriereadriatico.it/ancona/camerano_sbanda_ribalta_auto_mezzo_strada_traffico_tilt_ora_punta_ultime_notizie-5065839.html,www.corriereadriatico.it
 Corriere Adriatico,"

PESARO - Il racconto delle vittime della presunta truffa. Lo stato d'ansia, le pressioni, le spinte. In aula anche l'ex ?Olgettina? Erika Marcato. Bionda, ex coniglietta di... Articolo completo »   Commenti »
 Marche Pesaro Truffe

",2020-02-21,"['Marche', 'Pesaro', 'Truffe']","Pesaro, anziani costretti a comprare elettrodomestici: l'ex Olgettina a processo per estorsione",https://www.corriereadriatico.it/pesaro/pesaro_anziani_costretti_comprare_elettrodomestici_ex_olgettina_processo_estorsione_anziani_ultime_notizie-5064290.html,www.corriereadriatico.it
 Corriere Adriatico,"

CHIARAVALLE - Shabby era un cagnolino meticcio incrociato Pinscher di nemmeno 7 chili. Piccolo ma col suo posto intoccabile in famiglia, sia quando si trattava di dormire con i suoi padroni, di stare... Articolo completo »   Commenti »


",2020-02-21,[],Morto un piccolo meticcio azzannato da uno Schnauzer gigante: «Il mio Shabby sbranato in strada»,https://www.corriereadriatico.it/ancona/chiaravalle_morto_piccolo_meticcio_azzannato_schnauzer_gigante_mio_shabby_sbranato_strada_ultime_notizie-5064292.html,www.corriereadriatico.it
 Corriere Adriatico,"

MACERATA - Una donna ha un malore mentre prega e muore poco dopo. Il dramma questa mattina intorno alle 10 in corso Cavour, nella chiesa dell'Immacolata a Macerata. La vittima è una... Articolo completo »   Commenti »
 Marche Macerata

",2020-02-21,"['Marche', 'Macerata']","Una donna stroncata da un malore mentre prega, choc alla chiesa dell'Immacolata",https://www.corriereadriatico.it/macerata/macerata_donna_morte_malore_prega_chiesa_immacolata_ultime_notizie-5065930.html,www.corriereadriatico.it
 Corriere Adriatico,"

ACQUASANTA - Tragedia questa mattina ad Acquasanta, dove un un uomo di 65 anni anni è morto dopo essersi scontrato contro un camion parcheggiato a fianco della carreggiata.
LEGGI... Articolo completo »   Commenti »


",2020-02-21,[],Sbanda per un malore e si schianta contro un camion parcheggiato: muore a 65 anni,https://www.corriereadriatico.it/ascoli_piceno/acquasanta_morto_uomo_65_anni_sbanda_malore_schianto_camion_parcheggiato_ultime_notizie_oggi-5066150.html,www.corriereadriatico.it
 TM notizie,"



PORTO SANT'ELPIDIO - Sgominata dai Carabinieri la banda delle farmacie. A bordo di auto rubate appositamente prima dei colpi avevano fatto razzia in 6 farmacie e due supermercati a cavallo tra maceratese e fermano.
Ieri sera i Carabinieri del... Articolo completo »   Commenti »
 Carabinieri Marche Porto Sant'Elpidio

",2020-02-21,"['Carabinieri', 'Marche', ""Porto Sant'Elpidio""]",I Carabinieri sgominano la banda delle farmacie,https://www.tmnotizie.com/i-carabinieri-sgominano-la-banda-delle-farmacie/,www.tmnotizie.com
 Marche Notizie,"

Un uomo di 65 anni è rimasto ucciso nella mattinata di venerdì 21 febbraio in seguito a un incidente stradale avvenuto nella frazione di Fleno di Acquasanta Terme.
La tragedia ha avuto luogo intorno alle 10.30. La vittima, Rosato Di Mattia, si... Articolo completo »   Commenti »
 Incidenti Stradali Omicidi

",2020-02-21,"['Incidenti Stradali', 'Omicidi']","Incidente a seguito di un malore, automobilista 65enne muore ad Acquasanta Terme",https://www.ascolinotizie.it/33823/incidente-a-seguito-di-un-malore-automobilista-65enne-muore-ad-acquasanta-terme,www.ascolinotizie.it
 Meteo Web,"



Incontro ad Ancona tra il nuovo Commissario alla ricostruzione, l'on. Giovanni Legnini, e i rappresentanti del coordinamento nazionale delle Anci terremotate. ""Siamo a un punto di svolta - ha detto Maurizio Mangialardi, presidente Anci Marche e... Articolo completo »   Commenti »
 Terremoti Anci Marche Ancona

",2020-02-21,"['Terremoti', 'Anci', 'Marche', 'Ancona']",Terremoto: incontro del nuovo Commissario con le Anci delle Regioni colpite dal sisma,http://www.meteoweb.eu/2020/02/terremoto-centro-italia-18/1392288/,www.meteoweb.eu
 Corriere Adriatico,"

CHIARAVALLE - Erano stati rubati nel 2018: i carabinieri hanno recuperato dieci fucili da caccia, trovati in un terreno nei pressi di Chiaravalle.
LEGGI ANCHE:
Marijuana e cocaina in casa dei... Articolo completo »   Commenti »
 Carabinieri Droga

",2020-02-22,"['Carabinieri', 'Droga']",Arsenale nascosto nel campo: i carabinieri ritrovano dieci fucili rubati,https://www.corriereadriatico.it/ancona/chiaravalle_dieci_fucili_rubati_arsenale_nascosto_campo_carabinieri_ultime_notizie-5066300.html,www.corriereadriatico.it
 Corriere Adriatico,"

SENIGALLIA-  I carabinieri sulle tracce dei piromani di via Verdi. l'affittacamere, che aveva pubblicato sui social le immagini delle telecamere, ha sporto denuncia. Aveva lasciato del... Articolo completo »   Commenti »
 Marche Senigallia Carabinieri

",2020-02-22,"['Marche', 'Senigallia', 'Carabinieri']","I baby piromani si riprendono col cellulare, ma sono immortalati anche dalla videosorveglianza",https://www.corriereadriatico.it/ancona/senigallia_baby_piromani_cellulare_immortalati_videosorveglianza_ultime_notizie-5066453.html,www.corriereadriatico.it
 Corriere Adriatico,"



SIROLO - I vigili del fuoco sono intervenuti questa notte intorno alle 5:30 a Sirolo in frazione Coppo sulla Sp 2 per un incidente stradale che ha coinvolto una sola auto che si è ribaltata... Articolo completo »   Commenti »
 Sirolo

",2020-02-22,['Sirolo'],L'auto si ribalta e rimane su una fiancata: tanta paura per il conducente,https://www.corriereadriatico.it/ancona/sirolo_auto_ribalta_rimane_fiancata_tanta_paura_conducente_ultime_notizie-5068092.html,www.corriereadriatico.it
 Corriere Adriatico,"

ASCOLI - Un automobilista di 33 anni di Roccafluvione, è stato arrestato dai carabinieri per lesioni gravi e omissione di soccorso. Intorno alle tre e mezzo, alla guida di una Fiat Panda,... Articolo completo »   Commenti »
 Arresti Carabinieri

",2020-02-22,"['Arresti', 'Carabinieri']","Ascoli, provoca un incidente con due feriti e fugge a piedi. Il pirata si costituisce ma è comunque...",https://www.corriereadriatico.it/ascoli_piceno/ascoli_incidente_due_feriti_fugge_piedi_pirata_costituisce_arrestato_ultime_notizie-5066403.html,www.corriereadriatico.it
 Corriere Adriatico,"

FANO - Doppio colpo allo spaccio di stupefacenti da parte deiI carabinieri della Compagnia di Fano unitamente al Nucleo Cinofili di Pesaro: in manette una coppia di coniugi fanesi ultraquarantenni... Articolo completo »   Commenti »
 Droga Marche Fano Carabinieri Pesaro

",2020-02-22,"['Droga', 'Marche', 'Fano', 'Carabinieri', 'Pesaro']",Doppio colpo allo spaccio: in manette i coniugi della cocaina e due pusher di hashish marocchini,https://www.corriereadriatico.it/pesaro/fano_fossombrone_doppio_colpo_spaccio_coniugi_cocaina_pusher_marocchini_hashish_ultime_notizie_oggi-5068095.html,www.corriereadriatico.it
